Asteroid_ID,a,e,sin_i,H,C,Family_ID,Family_Number,Family_Name
207389,1.9594,0.06995,0.3645,16.08,0.31,3,434,Hungaria
207390,1.916,0.08421,0.36002,16.79,-0.41,3,434,Hungaria
207391,1.91812,0.08162,0.3657,16.73,-0.39,3,434,Hungaria
207392,1.96879,0.09424,0.35602,16.67,0.38,3,434,Hungaria
207393,1.98544,0.06983,0.34451,16.38,0.73,3,434,Hungaria
207973,1.96001,0.07671,0.35392,16.64,0.25,3,434,Hungaria
208281,1.92248,0.05617,0.37314,16.58,-0.35,3,434,Hungaria
208284,1.92695,0.09773,0.34843,16.32,-0.31,3,434,Hungaria
208291,1.90444,0.05025,0.37532,16.86,-0.56,3,434,Hungaria
208297,1.93213,0.07222,0.35567,16.81,-0.18,3,434,Hungaria
208306,1.96895,0.06791,0.3526,16.2,0.47,3,434,Hungaria
208754,1.9165,0.0784,0.34932,17.22,-0.33,3,434,Hungaria
208757,1.91944,0.06704,0.35271,16.18,-0.48,3,434,Hungaria
208765,1.8928,0.06957,0.37106,16.82,-0.74,3,434,Hungaria
208822,1.89365,0.07165,0.36524,16.75,-0.75,3,434,Hungaria
208874,1.96539,0.07118,0.36231,16.65,0.33,3,434,Hungaria
208897,1.89753,0.08099,0.35897,17.1,-0.59,3,434,Hungaria
208904,1.94806,0.06481,0.3651,16.09,0.08,3,434,Hungaria
208920,1.95357,0.06954,0.35451,15.91,0.2,3,434,Hungaria
208923,1.93924,0.08102,0.36047,16.46,-0.09,3,434,Hungaria
208966,1.9777,0.07875,0.34686,16.48,0.56,3,434,Hungaria
209311,1.88246,0.06344,0.36891,17.28,-0.72,3,434,Hungaria
209481,1.91262,0.0491,0.37369,17.23,-0.38,3,434,Hungaria
209493,1.92192,0.07493,0.36542,16.87,-0.32,3,434,Hungaria
209504,1.94952,0.081,0.35513,16.54,0.09,3,434,Hungaria
209925,1.95178,0.08318,0.36371,16.53,0.12,3,434,Hungaria
209926,1.93218,0.06948,0.35696,16.44,-0.21,3,434,Hungaria
209927,1.90558,0.06774,0.36717,15.68,-0.94,3,434,Hungaria
209929,1.9309,0.06589,0.35237,17.09,-0.17,3,434,Hungaria
209931,1.98665,0.0637,0.36025,16.79,0.62,3,434,Hungaria
209933,1.98315,0.07852,0.34405,16.61,0.62,3,434,Hungaria
210481,1.91851,0.08852,0.36763,16.24,-0.49,3,434,Hungaria
210566,1.96304,0.07437,0.35895,16.23,0.35,3,434,Hungaria
210571,1.92821,0.06869,0.36202,16.62,-0.25,3,434,Hungaria
210773,1.89439,0.07219,0.36421,16.79,-0.73,3,434,Hungaria
210783,1.90449,0.09006,0.36806,16.7,-0.61,3,434,Hungaria
210789,1.92574,0.07097,0.36579,16.48,-0.31,3,434,Hungaria
210793,1.89995,0.09496,0.34479,16.45,-0.76,3,434,Hungaria
210794,1.94231,0.06975,0.35916,16.61,-0.03,3,434,Hungaria
210795,1.95384,0.09639,0.35547,16.47,0.16,3,434,Hungaria
210803,1.97472,0.0731,0.34281,16.41,0.53,3,434,Hungaria
211266,1.92726,0.07399,0.35571,17.31,-0.2,3,434,Hungaria
211275,1.91239,0.07965,0.37308,17.11,-0.4,3,434,Hungaria
211278,1.9068,0.07057,0.35119,16.51,-0.62,3,434,Hungaria
211316,1.91267,0.06842,0.37508,16.69,-0.48,3,434,Hungaria
211341,1.93736,0.06302,0.35873,16.5,-0.12,3,434,Hungaria
211370,1.93741,0.05751,0.36273,16.29,-0.13,3,434,Hungaria
211857,1.94003,0.05706,0.35673,16.43,-0.07,3,434,Hungaria
211883,1.92298,0.06975,0.34511,16.39,-0.37,3,434,Hungaria
211907,1.9433,0.07925,0.36584,16.71,-0.02,3,434,Hungaria
211910,1.96797,0.06457,0.35508,16.9,0.33,3,434,Hungaria
212352,1.95925,0.06427,0.35936,16.87,0.21,3,434,Hungaria
212353,1.93498,0.064,0.36247,16.75,-0.14,3,434,Hungaria
212707,1.91663,0.08098,0.34483,16.77,-0.41,3,434,Hungaria
212710,1.87922,0.06558,0.36602,17.04,-0.85,3,434,Hungaria
212998,1.95842,0.05642,0.35072,16.48,0.24,3,434,Hungaria
213008,1.95938,0.10233,0.347,16.73,0.23,3,434,Hungaria
213099,1.95799,0.07042,0.35231,17.09,0.17,3,434,Hungaria
213102,1.9188,0.07893,0.35527,17.18,-0.31,3,434,Hungaria
213156,1.92292,0.08005,0.35357,17.22,-0.26,3,434,Hungaria
213255,1.9013,0.06111,0.37295,17.22,-0.52,3,434,Hungaria
213266,1.96461,0.0691,0.36158,16.61,0.32,3,434,Hungaria
213675,1.8899,0.06191,0.37751,16.94,-0.74,3,434,Hungaria
213677,1.9503,0.07849,0.35718,16.54,0.1,3,434,Hungaria
213688,1.92237,0.06414,0.35459,16.24,-0.41,3,434,Hungaria
213700,1.9303,0.07799,0.35286,16.26,-0.26,3,434,Hungaria
213715,1.91964,0.04986,0.37534,16.49,-0.41,3,434,Hungaria
213716,1.93462,0.0661,0.35126,17.15,-0.12,3,434,Hungaria
213729,1.89159,0.07292,0.35129,16.7,-0.8,3,434,Hungaria
213755,1.95673,0.08361,0.3513,16.34,0.22,3,434,Hungaria
214105,1.93757,0.07586,0.35206,17.12,-0.08,3,434,Hungaria
214497,1.88574,0.06653,0.3666,16.63,-0.92,3,434,Hungaria
214502,1.91747,0.07738,0.37826,16.54,-0.44,3,434,Hungaria
214504,1.90428,0.07236,0.37017,16.22,-0.76,3,434,Hungaria
214873,1.93516,0.06908,0.34644,17.23,-0.11,3,434,Hungaria
214879,1.93085,0.06998,0.3449,17.2,-0.16,3,434,Hungaria
215101,1.94283,0.08064,0.37198,16.12,-0.03,3,434,Hungaria
215123,1.9008,0.09173,0.36029,17.13,-0.54,3,434,Hungaria
215132,1.91286,0.04911,0.376,16.77,-0.46,3,434,Hungaria
215152,1.93943,0.06389,0.35947,16.58,-0.08,3,434,Hungaria
215474,1.9348,0.08281,0.34619,16.25,-0.18,3,434,Hungaria
215519,1.86873,0.09241,0.37047,16.95,-1.03,3,434,Hungaria
215803,1.95683,0.0751,0.35106,16.52,0.21,3,434,Hungaria
216299,1.95854,0.06819,0.35221,17.5,0.15,3,434,Hungaria
216305,1.91393,0.07555,0.35345,17.3,-0.35,3,434,Hungaria
216328,1.93518,0.08996,0.35775,16.84,-0.13,3,434,Hungaria
216442,1.97053,0.09441,0.35586,16.71,0.4,3,434,Hungaria
216482,1.89946,0.09426,0.36798,16.49,-0.75,3,434,Hungaria
216483,1.9345,0.05654,0.37497,16.89,-0.14,3,434,Hungaria
216491,1.98147,0.09056,0.36194,16.56,0.6,3,434,Hungaria
216528,1.93418,0.06879,0.36434,17.04,-0.13,3,434,Hungaria
216562,1.98008,0.07586,0.35189,16.26,0.67,3,434,Hungaria
216633,1.91502,0.04837,0.37797,16.56,-0.48,3,434,Hungaria
216694,1.92683,0.06023,0.33991,16.67,-0.27,3,434,Hungaria
216695,1.9307,0.06339,0.36214,17.14,-0.17,3,434,Hungaria
216705,1.94924,0.07788,0.34871,17.04,0.06,3,434,Hungaria
216854,1.95097,0.08409,0.35648,16.68,0.1,3,434,Hungaria
216962,1.97181,0.07705,0.35787,16.6,0.44,3,434,Hungaria
217027,1.95064,0.08595,0.35399,16.26,0.12,3,434,Hungaria
217074,1.95411,0.08233,0.36769,16.27,0.18,3,434,Hungaria
217228,1.91374,0.06976,0.3746,16.74,-0.46,3,434,Hungaria
217233,1.90107,0.07719,0.34812,16.39,-0.76,3,434,Hungaria
217384,1.92357,0.06163,0.36938,16.67,-0.32,3,434,Hungaria
217620,1.93054,0.08851,0.35274,16.99,-0.18,3,434,Hungaria
217710,1.88346,0.05602,0.37135,16.82,-0.88,3,434,Hungaria
217748,1.94435,0.06884,0.36242,16.74,0.0,3,434,Hungaria
217829,1.90131,0.08321,0.36053,16.38,-0.76,3,434,Hungaria
217836,1.89085,0.06677,0.35734,16.3,-0.98,3,434,Hungaria
217842,1.92595,0.08488,0.34197,16.65,-0.29,3,434,Hungaria
217856,1.93356,0.08513,0.35149,16.76,-0.16,3,434,Hungaria
217857,1.90377,0.08328,0.37207,16.82,-0.58,3,434,Hungaria
217862,1.94001,0.06914,0.35779,16.56,-0.07,3,434,Hungaria
217863,1.91503,0.06885,0.36211,16.47,-0.5,3,434,Hungaria
217880,1.91172,0.05253,0.37378,16.86,-0.46,3,434,Hungaria
217922,1.94209,0.07324,0.3539,17.15,-0.03,3,434,Hungaria
217935,1.9491,0.07212,0.34719,16.66,0.07,3,434,Hungaria
218005,1.9877,0.09709,0.34193,16.51,0.72,3,434,Hungaria
218019,1.96819,0.07171,0.34859,16.62,0.38,3,434,Hungaria
218260,1.92159,0.08136,0.36052,16.38,-0.4,3,434,Hungaria
218478,1.88799,0.06529,0.37493,16.5,-0.94,3,434,Hungaria
218485,1.89857,0.0713,0.35208,16.74,-0.68,3,434,Hungaria
218541,1.93596,0.07782,0.382,16.47,-0.14,3,434,Hungaria
218546,1.90084,0.07334,0.37646,16.32,-0.79,3,434,Hungaria
218547,1.93531,0.07928,0.35324,16.27,-0.17,3,434,Hungaria
218550,1.99474,0.07629,0.35026,16.39,0.89,3,434,Hungaria
218898,1.91131,0.09604,0.35063,16.72,-0.5,3,434,Hungaria
218916,1.91112,0.0759,0.37405,16.42,-0.58,3,434,Hungaria
219535,1.92793,0.06753,0.35696,16.33,-0.3,3,434,Hungaria
219539,1.9377,0.08707,0.35252,16.94,-0.09,3,434,Hungaria
219542,1.9438,0.06455,0.35643,16.56,0.0,3,434,Hungaria
219544,1.92989,0.0668,0.35584,16.33,-0.26,3,434,Hungaria
219551,1.92463,0.0779,0.35596,16.64,-0.31,3,434,Hungaria
219583,1.94526,0.06666,0.35068,16.97,0.0,3,434,Hungaria
219633,1.9259,0.08486,0.36285,16.85,-0.26,3,434,Hungaria
219775,1.98384,0.08237,0.35582,16.89,0.55,3,434,Hungaria
220305,1.90016,0.06745,0.3617,16.95,-0.6,3,434,Hungaria
220309,1.90303,0.06677,0.38266,16.07,-0.84,3,434,Hungaria
220319,1.8993,0.07987,0.35103,17.07,-0.58,3,434,Hungaria
220773,1.8915,0.08469,0.36933,16.81,-0.76,3,434,Hungaria
220780,1.92098,0.06007,0.36565,17.21,-0.28,3,434,Hungaria
220878,1.91233,0.07836,0.35084,16.78,-0.47,3,434,Hungaria
220883,1.97753,0.0747,0.3585,16.8,0.48,3,434,Hungaria
221812,1.91778,0.07457,0.35522,17.18,-0.32,3,434,Hungaria
221816,1.91231,0.07515,0.35848,17.16,-0.39,3,434,Hungaria
221946,1.91536,0.07096,0.38217,16.55,-0.47,3,434,Hungaria
222169,1.89333,0.08075,0.36171,16.51,-0.85,3,434,Hungaria
222426,1.93069,0.06258,0.36769,16.2,-0.26,3,434,Hungaria
222440,1.89872,0.05867,0.37705,16.71,-0.69,3,434,Hungaria
222441,1.90955,0.06351,0.35991,17.08,-0.44,3,434,Hungaria
222443,1.90752,0.05324,0.38172,17.16,-0.45,3,434,Hungaria
222448,1.90079,0.08037,0.36581,15.87,-0.97,3,434,Hungaria
222461,1.93965,0.09462,0.35483,17.12,-0.06,3,434,Hungaria
222495,1.89874,0.08285,0.37484,17.37,-0.51,3,434,Hungaria
222496,1.91902,0.07187,0.36714,16.51,-0.42,3,434,Hungaria
222506,1.91823,0.0827,0.37114,16.52,-0.43,3,434,Hungaria
222510,1.91816,0.08242,0.35476,16.67,-0.4,3,434,Hungaria
222512,1.93234,0.04915,0.36387,16.76,-0.18,3,434,Hungaria
222526,1.91409,0.07446,0.37185,16.77,-0.45,3,434,Hungaria
222528,1.92873,0.07178,0.35218,17.41,-0.17,3,434,Hungaria
222536,1.89179,0.07495,0.35863,16.92,-0.72,3,434,Hungaria
222546,1.90587,0.07024,0.3592,17.08,-0.49,3,434,Hungaria
222547,1.93859,0.0613,0.37864,16.72,-0.09,3,434,Hungaria
222552,1.93864,0.08833,0.35353,16.94,-0.08,3,434,Hungaria
222593,1.95788,0.07302,0.36128,16.59,0.22,3,434,Hungaria
222594,1.98152,0.06861,0.34348,16.49,0.62,3,434,Hungaria
222595,1.97348,0.08261,0.35341,16.26,0.54,3,434,Hungaria
222689,1.95391,0.08497,0.34883,16.31,0.18,3,434,Hungaria
223274,1.88229,0.07104,0.36059,16.85,-0.88,3,434,Hungaria
223286,1.89494,0.07936,0.36397,17.18,-0.6,3,434,Hungaria
223981,1.95833,0.07982,0.3527,16.2,0.27,3,434,Hungaria
223987,1.96183,0.05833,0.3743,16.2,0.34,3,434,Hungaria
223993,1.95543,0.08102,0.3567,16.93,0.15,3,434,Hungaria
223996,1.99287,0.08216,0.34785,16.33,0.88,3,434,Hungaria
224003,1.98022,0.07893,0.34396,16.39,0.63,3,434,Hungaria
224785,1.9618,0.06432,0.35982,16.55,0.29,3,434,Hungaria
224787,1.97796,0.05956,0.35184,17.0,0.45,3,434,Hungaria
225111,1.95037,0.09697,0.35677,17.49,0.06,3,434,Hungaria
225113,1.88021,0.09295,0.36542,16.91,-0.89,3,434,Hungaria
225121,1.96813,0.08966,0.35422,16.91,0.33,3,434,Hungaria
225172,1.93961,0.07613,0.35514,17.47,-0.05,3,434,Hungaria
225489,1.95393,0.08738,0.35235,17.04,0.13,3,434,Hungaria
225698,1.88362,0.08379,0.37305,16.88,-0.85,3,434,Hungaria
225699,1.88794,0.0856,0.36069,16.98,-0.75,3,434,Hungaria
225713,1.89813,0.04576,0.37386,16.27,-0.86,3,434,Hungaria
225775,1.89545,0.0718,0.35197,16.56,-0.79,3,434,Hungaria
225805,1.9326,0.07387,0.35952,16.8,-0.17,3,434,Hungaria
225813,1.92626,0.06629,0.36895,16.2,-0.35,3,434,Hungaria
225824,1.92192,0.07673,0.36069,16.23,-0.42,3,434,Hungaria
225840,1.90129,0.0898,0.36215,16.59,-0.69,3,434,Hungaria
225884,1.93921,0.07073,0.35951,16.65,-0.08,3,434,Hungaria
226041,1.92812,0.0815,0.35761,16.22,-0.31,3,434,Hungaria
226385,1.92815,0.05163,0.36107,16.49,-0.27,3,434,Hungaria
226389,1.98066,0.07752,0.35065,16.26,0.68,3,434,Hungaria
226582,1.9663,0.06982,0.35748,15.57,0.56,3,434,Hungaria
226975,1.9208,0.08419,0.37392,16.27,-0.44,3,434,Hungaria
226991,1.91451,0.08607,0.35771,16.3,-0.55,3,434,Hungaria
227028,1.9435,0.07946,0.35269,16.74,0.0,3,434,Hungaria
227036,1.94461,0.08689,0.34652,17.03,0.0,3,434,Hungaria
227042,1.92521,0.05186,0.37718,17.14,-0.24,3,434,Hungaria
227045,1.95603,0.06307,0.35766,17.37,0.13,3,434,Hungaria
227054,1.95963,0.09468,0.3521,16.86,0.22,3,434,Hungaria
227069,1.99428,0.07816,0.347,16.96,0.68,3,434,Hungaria
227762,1.95689,0.08673,0.36196,16.87,0.18,3,434,Hungaria
227763,1.95455,0.09682,0.35141,17.57,0.1,3,434,Hungaria
228012,1.95192,0.10712,0.34666,17.11,0.1,3,434,Hungaria
228018,1.97806,0.07349,0.36556,17.28,0.39,3,434,Hungaria
228047,1.92901,0.07397,0.37582,17.43,-0.17,3,434,Hungaria
228312,1.93537,0.06466,0.36051,16.24,-0.17,3,434,Hungaria
228505,1.89632,0.06845,0.35526,16.24,-0.9,3,434,Hungaria
228520,1.91768,0.09156,0.3823,16.67,-0.41,3,434,Hungaria
228548,1.93325,0.08112,0.35478,16.21,-0.21,3,434,Hungaria
228549,1.9222,0.05356,0.36819,16.46,-0.38,3,434,Hungaria
228552,1.93053,0.09849,0.34501,16.68,-0.21,3,434,Hungaria
228557,1.95155,0.08406,0.35163,16.73,0.11,3,434,Hungaria
228579,1.92916,0.05855,0.37698,16.81,-0.22,3,434,Hungaria
228586,1.92175,0.09429,0.35157,17.31,-0.26,3,434,Hungaria
228858,1.91016,0.07964,0.37291,16.55,-0.56,3,434,Hungaria
228876,1.9135,0.07707,0.36122,16.35,-0.55,3,434,Hungaria
229011,1.98174,0.08312,0.35858,16.15,0.73,3,434,Hungaria
229282,1.91719,0.08179,0.35982,16.7,-0.41,3,434,Hungaria
229288,1.8907,0.07982,0.35089,16.02,-1.12,3,434,Hungaria
229294,1.91393,0.07376,0.37693,17.03,-0.4,3,434,Hungaria
229304,1.92766,0.08371,0.35376,16.51,-0.28,3,434,Hungaria
229307,1.97694,0.07962,0.34763,17.04,0.43,3,434,Hungaria
229315,1.89315,0.09283,0.36223,16.18,-0.99,3,434,Hungaria
229666,1.9303,0.06275,0.37026,16.23,-0.26,3,434,Hungaria
229670,1.96592,0.06982,0.34324,17.5,0.23,3,434,Hungaria
229850,1.89341,0.07436,0.3796,16.9,-0.71,3,434,Hungaria
230023,1.96388,0.07648,0.35239,16.96,0.26,3,434,Hungaria
230028,1.93001,0.0616,0.34499,16.93,-0.2,3,434,Hungaria
230031,1.97087,0.08282,0.34466,16.67,0.41,3,434,Hungaria
230268,1.89407,0.06237,0.37197,16.43,-0.87,3,434,Hungaria
230272,1.91835,0.08175,0.34336,16.81,-0.38,3,434,Hungaria
230289,1.90724,0.06512,0.35102,16.21,-0.71,3,434,Hungaria
230297,1.91244,0.06097,0.34874,16.97,-0.43,3,434,Hungaria
231053,1.95325,0.08221,0.36023,17.01,0.12,3,434,Hungaria
231056,1.91406,0.08523,0.36128,16.53,-0.5,3,434,Hungaria
231402,1.91692,0.09354,0.37835,17.18,-0.33,3,434,Hungaria
231403,1.97677,0.07123,0.3544,16.71,0.49,3,434,Hungaria
231404,1.96151,0.07681,0.36513,16.59,0.28,3,434,Hungaria
231718,1.97442,0.07422,0.364,16.43,0.52,3,434,Hungaria
231979,1.87249,0.08376,0.37318,16.67,-1.11,3,434,Hungaria
232068,1.88638,0.05769,0.37681,17.38,-0.65,3,434,Hungaria
232105,1.92498,0.09382,0.35009,17.18,-0.24,3,434,Hungaria
232132,1.91634,0.08275,0.35652,16.63,-0.44,3,434,Hungaria
232134,1.93327,0.07679,0.35113,17.43,-0.12,3,434,Hungaria
232137,1.92295,0.06895,0.35028,17.3,-0.25,3,434,Hungaria
232139,1.9263,0.07482,0.35989,16.84,-0.26,3,434,Hungaria
232143,1.90171,0.0839,0.36605,16.58,-0.69,3,434,Hungaria
232166,1.9299,0.07169,0.36557,16.61,-0.23,3,434,Hungaria
232167,1.92786,0.07599,0.38313,16.22,-0.31,3,434,Hungaria
232512,1.8916,0.09163,0.37173,17.04,-0.69,3,434,Hungaria
232571,1.94959,0.08339,0.35561,16.83,0.08,3,434,Hungaria
232746,1.88183,0.08709,0.37074,16.78,-0.92,3,434,Hungaria
232962,1.9126,0.07192,0.36542,16.62,-0.5,3,434,Hungaria
233488,1.98764,0.07381,0.34681,16.87,0.61,3,434,Hungaria
233489,1.97833,0.09189,0.35291,16.83,0.49,3,434,Hungaria
234185,1.96328,0.07946,0.35846,16.54,0.31,3,434,Hungaria
234211,1.98138,0.09585,0.33988,16.62,0.59,3,434,Hungaria
234632,1.91255,0.09135,0.35462,16.94,-0.43,3,434,Hungaria
234652,1.92367,0.08608,0.3444,17.3,-0.24,3,434,Hungaria
234653,1.90811,0.08275,0.37338,16.78,-0.53,3,434,Hungaria
234670,1.93457,0.0749,0.36176,16.82,-0.14,3,434,Hungaria
234673,1.96131,0.06536,0.36184,16.12,0.34,3,434,Hungaria
234708,1.981,0.07616,0.36686,16.61,0.58,3,434,Hungaria
235129,1.90213,0.0633,0.3669,16.86,-0.6,3,434,Hungaria
235164,1.94203,0.06949,0.35361,15.96,-0.05,3,434,Hungaria
235228,1.9339,0.05911,0.36766,16.56,-0.17,3,434,Hungaria
235273,1.92551,0.09157,0.35296,17.5,-0.2,3,434,Hungaria
235278,1.92023,0.08236,0.35347,17.17,-0.3,3,434,Hungaria
235296,1.92818,0.06678,0.34577,17.02,-0.21,3,434,Hungaria
235427,1.98832,0.06311,0.35687,16.75,0.66,3,434,Hungaria
235963,1.92163,0.0707,0.37221,16.66,-0.35,3,434,Hungaria
236980,1.98123,0.07417,0.35224,16.3,0.68,3,434,Hungaria
237384,1.96721,0.07985,0.35751,16.84,0.33,3,434,Hungaria
237540,1.95599,0.0863,0.3505,17.07,0.15,3,434,Hungaria
237797,1.92055,0.0708,0.36061,16.8,-0.35,3,434,Hungaria
237801,1.91136,0.0943,0.34578,16.07,-0.67,3,434,Hungaria
237802,1.90932,0.0766,0.36032,16.32,-0.63,3,434,Hungaria
237806,1.88786,0.0644,0.37922,17.22,-0.68,3,434,Hungaria
237844,1.91796,0.04673,0.37914,17.04,-0.34,3,434,Hungaria
237848,1.93523,0.07345,0.36077,16.83,-0.13,3,434,Hungaria
237865,1.95357,0.06294,0.36542,16.99,0.12,3,434,Hungaria
237869,1.92803,0.05031,0.37537,16.17,-0.32,3,434,Hungaria
237880,1.94695,0.09595,0.3544,16.96,0.04,3,434,Hungaria
237884,1.95936,0.09006,0.35539,16.81,0.22,3,434,Hungaria
237888,1.96019,0.07387,0.35256,17.15,0.2,3,434,Hungaria
238152,1.94899,0.07607,0.34966,16.37,0.08,3,434,Hungaria
238205,1.92982,0.07902,0.35798,16.76,-0.21,3,434,Hungaria
238307,1.98826,0.09182,0.35115,16.59,0.7,3,434,Hungaria
238811,1.92915,0.08983,0.35751,16.9,-0.21,3,434,Hungaria
238815,1.93147,0.08296,0.36093,17.25,-0.15,3,434,Hungaria
238820,1.95988,0.07796,0.35383,16.63,0.25,3,434,Hungaria
239260,1.9871,0.05512,0.3589,17.33,0.49,3,434,Hungaria
239557,1.97105,0.08237,0.35732,16.67,0.41,3,434,Hungaria
239756,1.88534,0.05985,0.36469,16.97,-0.79,3,434,Hungaria
239770,1.98143,0.09142,0.34064,16.97,0.5,3,434,Hungaria
239907,1.91997,0.04307,0.37725,17.36,-0.27,3,434,Hungaria
239922,1.94149,0.06084,0.37601,16.49,-0.05,3,434,Hungaria
239928,1.93778,0.08522,0.3557,17.31,-0.08,3,434,Hungaria
240089,1.88334,0.07451,0.36124,16.95,-0.83,3,434,Hungaria
240132,1.92294,0.06315,0.3688,16.55,-0.35,3,434,Hungaria
240133,1.93216,0.08709,0.35938,16.83,-0.17,3,434,Hungaria
240146,1.91174,0.04575,0.37969,16.43,-0.56,3,434,Hungaria
240148,1.91447,0.07753,0.36704,16.9,-0.41,3,434,Hungaria
240342,1.91887,0.05017,0.37847,17.05,-0.33,3,434,Hungaria
240372,1.89989,0.07924,0.36637,17.09,-0.57,3,434,Hungaria
240377,1.87656,0.08395,0.36396,17.03,-0.89,3,434,Hungaria
240388,1.90698,0.07745,0.37326,16.73,-0.56,3,434,Hungaria
240455,1.91712,0.07784,0.34872,17.1,-0.34,3,434,Hungaria
240770,1.9568,0.07809,0.35194,17.3,0.14,3,434,Hungaria
241096,1.99262,0.06359,0.35875,16.69,0.74,3,434,Hungaria
241100,1.93823,0.08592,0.34627,16.91,-0.08,3,434,Hungaria
241102,1.97771,0.07468,0.36599,16.16,0.65,3,434,Hungaria
241397,1.95549,0.07296,0.35241,16.94,0.15,3,434,Hungaria
241580,1.89346,0.06833,0.35482,16.58,-0.82,3,434,Hungaria
242009,1.96783,0.0906,0.35793,16.8,0.34,3,434,Hungaria
242088,1.97265,0.07899,0.3536,16.31,0.52,3,434,Hungaria
242645,1.90319,0.079,0.34628,17.33,-0.47,3,434,Hungaria
242650,1.93661,0.07652,0.38085,17.09,-0.1,3,434,Hungaria
242720,1.98889,0.06413,0.35915,16.7,0.68,3,434,Hungaria
242752,1.92557,0.0604,0.36485,16.5,-0.31,3,434,Hungaria
242760,1.97453,0.09041,0.34577,17.48,0.32,3,434,Hungaria
243052,1.90383,0.05841,0.36635,17.23,-0.48,3,434,Hungaria
243053,1.91006,0.08053,0.37132,17.27,-0.4,3,434,Hungaria
243060,1.9406,0.0673,0.36226,17.34,-0.04,3,434,Hungaria
243339,1.88948,0.07265,0.3719,16.87,-0.77,3,434,Hungaria
243369,1.94898,0.08261,0.36808,16.45,0.08,3,434,Hungaria
243903,1.9851,0.06832,0.35004,16.37,0.72,3,434,Hungaria
244302,1.88611,0.06749,0.35616,17.28,-0.68,3,434,Hungaria
244324,1.90304,0.08796,0.36123,16.98,-0.55,3,434,Hungaria
244329,1.94935,0.07009,0.35723,16.79,0.07,3,434,Hungaria
244536,1.98102,0.07298,0.35949,16.12,0.73,3,434,Hungaria
244559,1.99187,0.05872,0.35758,16.37,0.84,3,434,Hungaria
244710,1.90029,0.06417,0.35724,17.28,-0.51,3,434,Hungaria
244826,1.95473,0.07095,0.34859,17.1,0.13,3,434,Hungaria
244827,1.93135,0.07575,0.34864,17.07,-0.17,3,434,Hungaria
244885,1.96228,0.082,0.36157,16.82,0.26,3,434,Hungaria
244926,1.98681,0.08221,0.35115,16.95,0.58,3,434,Hungaria
244935,1.89064,0.07091,0.36482,16.91,-0.74,3,434,Hungaria
244964,1.90365,0.06353,0.3709,16.78,-0.6,3,434,Hungaria
244974,1.88751,0.07824,0.37624,16.62,-0.9,3,434,Hungaria
244985,1.95632,0.07374,0.35087,16.87,0.17,3,434,Hungaria
245046,1.97132,0.09093,0.34162,16.77,0.4,3,434,Hungaria
245059,1.98492,0.06265,0.35311,17.07,0.52,3,434,Hungaria
245421,1.94736,0.07166,0.3532,17.58,0.03,3,434,Hungaria
245473,1.95819,0.08559,0.3583,16.71,0.21,3,434,Hungaria
245528,1.9854,0.07727,0.34396,16.78,0.6,3,434,Hungaria
245538,1.96421,0.06873,0.35257,16.43,0.34,3,434,Hungaria
245627,1.97761,0.07297,0.35779,16.9,0.46,3,434,Hungaria
245635,1.93501,0.08056,0.35968,16.73,-0.14,3,434,Hungaria
246106,1.97746,0.07175,0.33876,17.28,0.39,3,434,Hungaria
246107,1.94174,0.08171,0.3391,17.09,-0.03,3,434,Hungaria
246125,1.95806,0.08904,0.34959,16.57,0.22,3,434,Hungaria
246552,1.97826,0.06909,0.36029,17.58,0.35,3,434,Hungaria
247502,1.93569,0.0906,0.35701,17.27,-0.1,3,434,Hungaria
247616,1.94892,0.08673,0.36051,16.57,0.07,3,434,Hungaria
248018,1.91522,0.07501,0.36476,17.24,-0.35,3,434,Hungaria
248566,1.98962,0.07662,0.34713,16.87,0.64,3,434,Hungaria
248977,1.89913,0.06308,0.37733,16.95,-0.61,3,434,Hungaria
249658,1.98073,0.05824,0.35614,16.08,0.74,3,434,Hungaria
249785,1.88106,0.08413,0.37906,16.63,-1.0,3,434,Hungaria
249805,1.90414,0.07407,0.38308,17.18,-0.49,3,434,Hungaria
250119,1.92468,0.05892,0.36169,16.86,-0.28,3,434,Hungaria
250123,1.92834,0.07005,0.38174,17.05,-0.21,3,434,Hungaria
250180,1.9095,0.07225,0.35843,16.45,-0.59,3,434,Hungaria
250224,1.95681,0.07034,0.3709,16.86,0.18,3,434,Hungaria
250244,1.96097,0.0705,0.36248,16.33,0.3,3,434,Hungaria
250460,1.87951,0.08972,0.36266,16.64,-1.01,3,434,Hungaria
250462,1.90269,0.09282,0.36644,16.6,-0.66,3,434,Hungaria
250479,1.89581,0.08277,0.36426,16.79,-0.71,3,434,Hungaria
250480,1.90029,0.08106,0.35299,16.89,-0.61,3,434,Hungaria
250484,1.87094,0.09595,0.36908,17.43,-0.8,3,434,Hungaria
250492,1.93372,0.08789,0.35804,16.67,-0.16,3,434,Hungaria
250494,1.91857,0.07071,0.3656,16.86,-0.36,3,434,Hungaria
250507,1.91038,0.07981,0.37485,16.97,-0.46,3,434,Hungaria
250931,1.96563,0.08411,0.34966,16.75,0.32,3,434,Hungaria
250944,1.9452,0.06764,0.35416,17.29,0.0,3,434,Hungaria
250949,1.94294,0.09984,0.35716,17.6,0.0,3,434,Hungaria
251340,1.90557,0.08116,0.34909,17.53,-0.4,3,434,Hungaria
251341,1.98617,0.06557,0.35973,16.36,0.75,3,434,Hungaria
